Strain,Lean,Sweet,Strawberry,Earthy,Cheese,Sage,Honey,Rose,Tree,Violet,Coffee,Pear,Spicy/Herbal,Tropical,Pungent,Tea,Apricot,Mint,Pepper,Flowery,Ammonia,Blueberry,Berry,Chemical,Pine,Woody,Lime,Plum,Nutty,Fruit,Citrus,Orange,Mango,Diesel,Lemon,Pineapple,Apple,Grape,Menthol,Chestnut,Skunk,Grapefruit,Blue,Peach,Butter,Lavender,Tar,Tobacco,Vanilla,Eff_Focused,Med_Inflammation,Eff_Dizzy,Eff_Energetic,Eff_Dry_eyes,Med_Lack_of_appetite,Eff_Happy,Eff_Creative,Med_Muscle_spasms,Eff_Sleepy,Med_Stress,Eff_Tingly,Eff_Aroused,Eff_Anxious,Med_Nausea,Med_Fatigue,Med_Cramps,Eff_Uplifted,Eff_Headache,Eff_Talkative,Eff_Paranoid,Eff_Hungry,Eff_Giggly,Med_Depression,Eff_Relaxed,Med_Pain,Med_Seizures,Eff_Euphoric,Med_Spasticity,Med_Eye_pressure,Eff_Dry_mouth,Med_Headaches,Med_Insomnia,Rating_scaled,Num_reviews_scaled,THC_scaled,Strain_type
Afghani Bullrider,0.96,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.1,,0.7714285714285709,0.5187549880287311,0.9149220489977732,,,0.506013363028953,1.0,,,,,,0.4828411811652029,0.542093541202673,0.0571428571428571,,0.7428571428571431,,,,1.0,0.524341580207502,,0.469042316258352,0.4684756584197921,,1.0,,,0.8481308411214956,0.008823529411764706,,indica
Afghani CBD,0.8,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.547244094488189,0.43801652892562,,0.5123966942148761,,0.736654804270463,,0.27952755905511795,0.8718861209964409,1.0,,,,,,,,0.024793388429752098,,,,0.409252669039146,,1.0,0.38582677165354295,,0.409252669039146,,,1.0,,0.5,0.9010416666666674,0.0039215686274509795,,indica
Afghanica,0.49,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,0.6,,0.6428571428571429,0.7142857142857142,,0.6428571428571429,1.0,,,0.2,0.6,,,,,,0.1,,,0.6,0.7142857142857142,0.9,,1.0,,,1.0,,0.7,0.765625,0.00130718954248366,,hybrid
Afgoo,0.98,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.589554207333157,,0.675283566341335,0.434176273707698,0.601108673056935,,,0.6161219540362629,0.8733730011156559,,,,,,,0.502598452477191,0.0276971775257188,,0.0382484832498022,,,0.9921904053551508,1.0,1.0,,0.7918928282711629,,,1.0,,0.645779100037189,0.7892074198988199,0.05024509803921568,,indica
Afgooey,0.8,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.154437283093704,,0.22905304908279606,,0.7841170667543571,0.5562315027951329,0.27173913043478304,0.492107859256823,1.0,,,,,,,,0.0208230044620724,,0.17526028755577602,,,0.4482514177693761,1.0,0.782844990548204,,0.5780993094376851,,,1.0,,0.379253308128544,0.8050595238095224,0.028676470588235293,0.5261437908496733,indica
Afpak,0.64,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,0.125,,,0.125,1.0,0.0625,,,,,0.33333333333333304,,,,,0.125,,1.0,1.0,0.666666666666667,,,,,,,0.666666666666667,0.7916666666666674,0.0004901960784313724,,hybrid
African,0.0,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0649350649350649,0.958620689655172,0.467532467532467,0.9425287356321842,0.958620689655172,,,,1.0,,,,,0.402298850574713,,0.7275862068965521,0.0974025974025974,,0.435064935064935,,1.0,1.0,,,,0.6344827586206899,,,1.0,,0.71264367816092,0.7569444444444449,0.00326797385620915,0.3137254901960784,sativa
Afternoon Delight,0.56,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,0.368932038834952,0.638655462184874,,,0.42233009708737895,,,,,0.6844660194174761,0.93015873015873,,0.5462184873949579,,,,0.7587301587301591,1.0,,0.369747899159664,0.7238095238095239,,0.8980582524271851,0.8984126984126981,1.0,,1.0,,,0.7310924369747901,,,0.91,0.002042483660130718,0.5098039215686275,hybrid
Afwreck,0.5,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.938931297709924,,0.0956521739130435,,0.260869565217391,,0.427480916030534,,0.36,,1.0,,,0.939130434782609,,,,,,,1.0,0.946564885496183,,0.5,1.0,0.68,,0.5190839694656489,,,0.40869565217391296,,0.46,0.795045045045045,0.00980392156862745,0.5751633986928105,hybrid
Agent Orange,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,0.327821995020112,0.818562321063617,0.7262776955294891,,0.978640388528898,0.7074621646236509,,,0.9008670967290028,,,0.3687268105519631,,0.471623571255544,,1.0,,,0.33061843683261105,,,1.0,0.713846680117308,0.462707447031023,,,,,1.0,0.3994978174222921,,0.8025689819219799,0.0880718954248366,0.4934640522875817,hybrid
Agent Tangie,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,0.7954545454545451,0.84,,,1.0,,0.545454545454546,0.8344155844155849,,,1.0,,,0.0689655172413793,,0.92,,,,,,,,1.0,0.46753246753246797,,,1.0,,,0.34482758620689696,0.84,,0.890625,0.00130718954248366,0.542483660130719,hybrid
Air Jordan OG,0.96,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,0.4,,0.28,0.8,,,1.0,,0.76,,,,,,0.6,,,,,0.956521739130435,1.0,0.956521739130435,,0.24,,,1.0,0.130434782608696,0.21739130434782605,0.9285714285714276,0.0005718954248366012,,indica
Alaska,0.30000000000000004,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0764331210191083,1.0,0.35881104033970296,0.1625,0.917443408788282,0.5446071904127829,,,1.0,,,0.33970276008492595,,,,,0.320594479830149,0.6684420772303601,,,,0.368269230769231,0.7163781624500669,0.17980769230769195,,,,,1.0,0.657692307692308,,0.8833333333333326,0.005065359477124182,0.8039215686274511,sativa
Alaskan Ice,0.2,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0404040404040404,1.0,0.0909090909090909,,0.676864244741874,,,,1.0,,,,,0.48,,0.5774378585086041,1.0,,0.030303030303030293,0.51434034416826,,0.96,,0.52,,0.8671128107074569,,,0.8518518518518521,0.44,,0.85670731707317,0.006781045751633986,0.5588235294117648,sativa
Alaskan Thunder Fuck,0.35,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.103504859006202,0.6806308026420951,0.3454073266905,0.421548696227649,1.0,,,,1.0,,,0.211055947222001,,0.5188114578542691,,0.75591789503066,,,0.18138165243289,,,0.8282495175328379,0.6765628087901241,0.530989807985936,,0.7550128609189091,,,1.0,,,0.8575860124083474,0.1497549019607843,,sativa
Albert Walker,0.5549999999999999,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.7872340425531921,,0.130841121495327,,0.18691588785046695,0.37931034482758597,0.964539007092199,,0.366771159874608,,1.0,,,,,,,0.8156028368794329,1.0,,0.11214953271027997,,,1.0,1.0,,,0.9219858156028372,,,0.24299065420560695,,0.4043887147335421,0.92279411764706,0.005637254901960784,0.3137254901960784,hybrid
Alchemy,0.5,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0769230769230769,,1.0,0.6190476190476191,0.5,0.892857142857143,,,1.0,,,,,,,,,0.28571428571428603,,0.535714285714286,,0.5714285714285711,1.0,0.666666666666667,,,,,1.0,0.952380952380952,,0.875,0.0008169934640522875,0.6813725490196079,hybrid
Alice in Wonderland,0.25,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.6509479824987849,0.4249830278343521,,,0.9066601847350512,,,0.913536498936924,,,0.13713509843856098,,0.7065910701630049,,,0.123557365919891,,0.247114731839783,,,1.0,0.681575109382596,0.20694542877391894,,0.950413223140496,,,1.0,0.157335223245925,,0.8785714285714274,0.008660130718954247,,sativa
Alien Abduction,0.5,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.5714285714285711,,0.7142857142857142,,1.0,,,0.8695652173913041,,,,,,0.8,,,0.5714285714285711,0.826086956521739,0.5714285714285711,0.8695652173913041,,0.8,1.0,,,,,0.8,1.0,1.0,1.0,0.6666666666666674,0.0012254901960784314,0.8039215686274511,hybrid
Alien Apparition,0.44,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.33333333333333304,0.33333333333333304,,,0.5,0.5,0.33333333333333304,,,,1.0,,0.5,,,,0.666666666666667,,0.5,1.0,,,0.8333333333333326,0.0004901960784313724,,hybrid
Alien Asshat,0.6,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,0.732142857142857,1.0,,,,0.4,0.6,,,,0.8214285714285708,,,0.9107142857142858,0.8,0.9107142857142858,0.6,,,,,1.0,,,0.9485294117647048,0.002777777777777777,,hybrid
Alien Breath,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,1.0,,,1.0,1.0,0.7391304347826091,,,0.823529411764706,,0.823529411764706,0.7391304347826091,,,,,,,1.0,,,,,,,0.823529411764706,1.0,0.9583333333333326,0.0004901960784313724,,hybrid
Alien Bubba,0.7,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.160032827246615,,0.20626453289563693,,0.394775642600875,,0.33752589523527704,0.5127782965547749,0.886899477162869,0.607386838354549,,0.11913554917248,,,,,0.0871289837231569,,,,,0.612212686199073,1.0,1.0,,0.7190740649727231,,,1.0,,0.46641018052678296,0.9216417910447751,0.0054738562091503256,0.607843137254902,indica
Alien Dawg,0.7,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.20684071164409001,,0.593496290784953,,0.42092733779368297,,,0.5983351485918779,1.0,,,0.20659999562334505,0.4447093832859621,,,0.500023339038432,,,0.12016106090115301,,,0.6279304885260291,1.0,0.7443488545104251,,0.708721020693947,,,1.0,,0.7383018903916221,0.8234536082474224,0.01601307189542484,0.5098039215686275,indica
Alien Dutchess,0.14,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.91705069124424,0.411764705882353,,0.7803379416282641,,,,0.566037735849057,,,1.0,,0.5613207547169811,,1.0,,0.6820276497695851,,,,1.0,,0.6650943396226421,,0.7665130568356371,,,0.555555555555556,0.3867924528301889,,0.8285714285714274,0.002859477124183007,,sativa
Alien Hallucination,0.45,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,0.033898305084745804,0.6187845303867401,0.932203389830509,,0.9889502762430941,,0.16901408450704195,,1.0,,,0.830508474576271,,0.11267605633802802,,0.425414364640884,,,0.8983050847457631,,,0.28169014084507,0.43646408839779,0.16901408450704195,,1.0,,,1.0,,,0.7738095238095224,0.003431372549019608,,hybrid
Alien Inferno,0.565,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.666666666666667,0.2,1.0,0.6363636363636359,,,0.6,,,0.33333333333333304,,0.2,,0.545454545454545,,0.545454545454545,,,,1.0,,0.4,,0.6363636363636359,,,1.0,,,0.94047619047619,0.001715686274509804,0.607843137254902,hybrid
Alien Kush,0.6,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,0.387488106565176,,0.737380402507423,,0.3818321785989221,0.321459105158165,0.752111084681256,,,,0.906906051106678,,0.445765937202664,0.7027383701748601,,0.420537665051772,,,,,0.7443088089739358,,,0.7479813812102211,1.0,1.0,,0.539426736441484,,,1.0,,,0.804,0.010375816993464052,0.4607843137254902,hybrid
Alien OG,0.565,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.23601388088237105,,0.621983386072668,,0.967520347466608,0.447741553072182,,,1.0,,,0.0497445805667647,,0.65801819421226,,0.6848385413317071,,,0.264195037387557,,,0.7950744972651871,1.0,0.670740549883953,,0.882975492101673,,,1.0,0.46852389106195097,,0.8712032710280377,0.07173202614379083,0.6405228758169935,hybrid
Alien Reunion,0.565,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,0.5,,0.5,1.0,0.833333333333333,,1.0,,,,,,,,,0.833333333333333,0.5,0.666666666666667,0.5,,,,0.833333333333333,1.0,,1.0,,,1.0,1.0,,0.9772727272727276,0.0008986928104575162,0.7712418300653596,hybrid
Alien Rift,0.7,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,0.6689976689976689,0.5945121951219511,0.0256410256410256,,0.21025641025641,0.484756097560976,0.7855477855477859,,,,0.9817073170731708,,,0.235897435897436,,,,0.680652680652681,,,0.0769230769230769,,,,1.0,1.0,,0.8344988344988341,,,1.0,0.5,,0.8648648648648649,0.003022875816993464,0.7058823529411765,indica
Alien Rock Candy,0.55,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.437300486892593,,0.351422521738196,,0.9699408536921641,0.4387684056692221,,,0.892462137874694,,,0.22954889884886998,,,,0.6144701648927371,,,0.3647610141983471,,,0.887788286306793,1.0,1.0,,0.9837106380631999,,,1.0,0.4209922704706841,0.660866901275687,0.9349112426035502,0.013970588235294115,0.542483660130719,hybrid
Alien Sour Apple,0.395,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,0.8695652173913041,,,0.8695652173913041,0.875,,,0.956521739130435,,,0.6428571428571429,,,,,0.5,,0.956521739130435,,,,,,1.0,,0.857142857142857,,1.0,,,1.0,,0.5714285714285721,0.925,0.001633986928104575,0.8039215686274511,hybrid
Alien Stardawg,0.21,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.33333333333333304,,,,0.666666666666667,0.625,,0.33333333333333304,,1.0,,,,,,,0.625,,0.5416666666666671,,,,0.666666666666667,1.0,,,0.583333333333333,,,1.0,,,0.84375,0.00065359477124183,,sativa
Alien Technology,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.130434782608696,0.75,1.0,0.633333333333333,,,1.0,,,0.826086956521739,,,,0.683333333333333,0.08695652173913039,,,0.633333333333333,,0.25,,0.75,,0.966666666666667,,,1.0,0.5,,0.875,0.0011437908496732025,0.411764705882353,indica
Alien Walker,0.51,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.0173243503368624,0.6952484980884761,0.0519730510105871,,1.0,0.6837793555434191,,,1.0,,,0.0173243503368624,,,,0.6903331512834521,0.005774783445620791,,,,,0.44382022471910093,,0.4719101123595511,,0.8377935554341891,,,1.0,0.528089887640449,0.410112359550562,0.9018987341772152,0.0130718954248366,,hybrid
Aliens On Moonshine,0.9,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.8207885304659499,0.166666666666667,0.765957446808511,,0.765957446808511,,0.8996415770609321,,0.866666666666667,,1.0,0.602150537634409,,,0.25151515151515197,,,1.0,0.117021276595745,,,,,,0.754480286738351,1.0,,,,,1.0,,,0.8999999999999999,0.002042483660130718,,indica
Allen Wrench,0.2,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,0.7646076794657759,0.976696012428793,0.8522537562604341,,0.963749352667012,,,,0.524118738404453,0.6861729673744179,,0.0233722871452421,1.0,0.29220779220779197,,,,,0.0300500834724541,,,0.43042671614100203,,0.3599257884972171,,0.8529259451061629,,,1.0,,,0.825,0.014133986928104575,0.5098039215686275,sativa
Allkush,0.75,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72,,,,0.23076923076923106,,1.0,,,0.52,1.0,,,,,,,1.0,,,,,,0.75,0.56,0.125,,,,0.125,1.0,,,0.9583333333333326,0.0004901960784313724,0.5996732026143792,indica
Aloha,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,0.053097345132743404,0.6989795918367351,0.132743362831858,,,0.683673469387755,,,0.770114942528736,1.0,,0.026548672566371702,0.419540229885057,0.3678160919540229,,0.979591836734694,,,,,,1.0,,0.4712643678160921,,0.857142857142857,,,1.0,,,0.8062499999999999,0.0035130718954248363,0.607843137254902,sativa
Aloha Limone,0.5,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,0.42857142857142894,0.9439252336448599,,,,,,0.476635514018692,,,,,0.9439252336448599,0.42857142857142894,,0.214285714285714,,0.6074766355140191,,,0.288135593220339,,,0.88888888888889,0.0007352941176470588,,hybrid
Alohaberry,0.39,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,1.0,0.555555555555556,,0.18681318681318693,,,,0.223684210526316,0.8461538461538459,0.912087912087912,,,,,0.9450549450549448,,,0.222222222222222,,,0.10526315789473699,,0.144736842105263,1.0,,,1.0,1.0,,,0.79,0.0015522875816993465,,hybrid
Alpha Blue,0.09999999999999998,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,0.987733823980374,0.17509727626459098,,0.5823367065317391,0.509966268015946,,,1.0,,,,,0.8167539267015709,,1.0,0.490272373540856,,0.490272373540856,,,0.6963350785340311,,0.8036649214659691,,0.5995093529592149,,,0.21400778210116705,,0.369109947643979,0.8802083333333326,0.007843137254901959,0.477124183006536,sativa
Alpha OG,0.5,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0517241379310345,,1.0,,0.622641509433962,,,,0.65034965034965,,,,,,,0.7610062893081759,0.96551724137931,,0.0172413793103448,0.578616352201258,,0.832167832167832,1.0,0.853146853146853,,0.962264150943396,,,0.637931034482759,1.0,0.8111888111888109,0.9047619047619052,0.003431372549019608,0.673202614379085,hybrid
Alpine Blue,0.45,,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,,,,,,0.125,,0.958333333333333,1.0,,,,,,,0.125,,,,,,0.12,1.0,1.0,,1.0,,,,,0.88,1.0,0.0005718954248366012,,hybrid
Alpine Star,0.75,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.569444444444444,,,,0.0178571428571429,,,0.583333333333333,,,0.7160493827160489,,0.756944444444444,0.7232142857142858,,0.3580246913580249,,1.0,0.241071428571429,,0.7232142857142858,,,,,0.6913580246913579,,0.6111111111111109,,1.0,1.0,,0.6913580246913579,0.8043478260869574,0.0018790849673202613,0.7385620915032679,indica
Ambrosia,0.5,,,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.5618729096989971,,0.0241935483870968,,0.104838709677419,,1.0,,,,1.0,,,0.040322580645161296,,,,0.618729096989967,,0.545150501672241,0.032258064516129,,,0.9602272727272728,0.9464882943143812,0.0909090909090909,,,,,1.0,0.8636363636363641,0.0568181818181818,0.8544303797468349,0.006862745098039216,0.411764705882353,hybrid
American Dream,0.565,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.171296296296296,,0.0138888888888889,,,0.339449541284404,0.5,,0.6764705882352939,0.2354740061162081,,0.0138888888888889,,,,0.32110091743119296,0.0138888888888889,,,,,0.632352941176471,1.0,,,0.8868501529051991,1.0,,1.0,0.5441176470588229,,0.921875,0.00130718954248366,0.5506535947712419,hybrid
American Kush,0.7,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0925925925925926,,0.9402985074626872,,0.111111111111111,0.8955223880597011,0.111111111111111,0.925373134328358,,0.0185185185185185,,,,,0.037037037037037,,,,,,1.0,0.148148148148148,,0.8805970149253729,,1.0,0.0925925925925926,0.0925925925925926,,0.9431818181818176,0.0017973856209150324,0.6650326797385622,indica
American Pie,0.4,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.666666666666667,,,0.33333333333333304,1.0,,,,,,,1.0,,,,,,1.0,1.0,,,1.0,,,,,,0.95,0.00040849673202614375,0.6405228758169935,hybrid
Amethyst,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0909090909090909,,1.0,,,,1.0,,,,,0.111111111111111,,0.5,,,,,0.5,0.8888888888888891,0.944444444444444,0.8888888888888891,,0.5,,,1.0,,,0.75,0.00065359477124183,0.5751633986928105,hybrid
Amethyst Bud,0.38,1.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5714285714285711,,0.6923076923076921,0.6923076923076921,,,1.0,,,,0.625,,,0.7692307692307689,0.28571428571428603,,0.28571428571428603,,,0.25,0.538461538461538,0.625,,1.0,,,1.0,,0.625,0.8068181818181825,0.0013888888888888887,,hybrid
Amnesia,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.376156675221714,0.930481981206448,,,1.0,,,,0.974176204918917,,,0.24704682505129397,,0.32896784909654997,,0.786545484201274,0.22413581598069895,,0.6481999523739649,,0.787127232527162,1.0,,0.475257419640152,,0.7241081218228109,,,1.0,,0.44456206451073693,0.8150406504065051,0.051552287581699344,0.5669934640522877,hybrid
Amnesia Haze,0.2,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,0.31779820609036497,0.72207896569135,0.606023108393831,0.479490878009654,1.0,,,,0.950203058735249,,,0.39361340669457895,,0.626968391424765,,0.804550150452881,,,0.457060654551831,,,1.0,0.7054372766528181,0.674721701386501,,0.8779664376350089,,,1.0,,,0.8273716951788499,0.10702614379084968,0.6405228758169935,sativa
Amnesia OG,0.01,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.56,,0.7142857142857142,0.4,1.0,,,,0.214285714285714,,,0.92,,,,,,0.9285714285714292,1.0,0.14285714285714302,,0.64,,,1.0,,,0.8928571428571426,0.0005718954248366012,,sativa
Ancient OG,0.85,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,0.2,,0.6,,,,,0.5142721217887729,1.0,,,,0.934604904632153,,,0.52069457659372,,,0.1,0.5635109419600379,,0.9918256130790192,1.0,,,0.9714557564224552,,,1.0,0.942779291553134,0.9591280653950948,0.89041095890411,0.005964052287581699,0.542483660130719,indica
Anesthesia,0.9,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,0.666666666666667,0.936619718309859,0.10596026490066199,,,0.119205298013245,,,,,0.929577464788732,,0.9154929577464792,0.0860927152317881,0.2,,0.4666666666666671,0.913907284768212,,,1.0,0.16901408450704195,,,,,1.0,,1.0,0.7804878048780501,0.0039215686274509795,0.673202614379085,indica
Angel OG,0.93,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.75,,1.0,,0.6767676767676769,,0.7872340425531921,0.9494949494949492,0.7872340425531921,0.5252525252525251,,,,0.7872340425531921,,,,,,,,,1.0,0.8936170212765959,,0.626262626262626,,,1.0,,1.0,0.953125,0.00130718954248366,,indica
Animal Cookies,0.5,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36803129873585705,,0.559183645972629,0.5067656961835759,0.8083613991808399,,,0.6181067644678501,0.9423576579344288,,,,,,,0.645346200181838,0.363342551392646,,0.505409574880171,,,1.0,1.0,0.905243202270001,,0.5833475287345711,,,1.0,,0.7048520037730429,0.8747051886792454,0.06968954248366012,0.5915032679738563,hybrid
Anonymous OG,0.7,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,0.045454545454545504,,0.045454545454545504,1.0,0.8125,,,0.84375,1.0,,,,1.0,,,,,,1.0,0.0625,,,1.0,,,0.15625,,1.0,0.0909090909090909,,1.0,0.98076923076923,0.0010620915032679738,0.6405228758169935,indica
Anubis,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,0.5,,,,1.0,,,1.0,,,,0.42857142857142894,,0.3571428571428571,,,,0.923076923076923,1.0,0.615384615384615,0.384615384615385,0.7857142857142858,,,1.0,,0.23076923076923106,1.0,0.0004901960784313724,,indica
Ape Shit,0.5,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.5,,1.0,,,,0.666666666666667,,,,,,,0.96875,,0.90625,,,1.0,1.0,0.15625,,,,,0.666666666666667,1.0,0.33333333333333304,0.666666666666667,1.0,0.0005718954248366012,0.542483660130719,hybrid
Apollo 11,0.4135199806857209,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.7161172161172159,0.46519721577726203,0.951923076923077,0.0754060324825986,0.7252747252747249,0.5635683760683761,,,,1.0,,,0.453596287703016,,,,0.801816239316239,0.0290023201856148,0.42574786324786296,,,,,,0.8717948717948719,,1.0,,,1.0,,0.7527472527472528,0.8412698412698401,0.005310457516339869,0.7385620915032679,hybrid
